segment_id,track_id,original_audio_id,label,score,run_id,model,variant,split,threshold,prediction
seg_002410,sample_00803,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,1.847818121266667,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002411,sample_00803,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,1.3458431250710328,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002421,sample_00807,March of the GPA Mechanics - [t]ghost,1,1.8790324329945371,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002422,sample_00807,March of the GPA Mechanics - [t]ghost,1,1.2897995696940745,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002423,sample_00807,March of the GPA Mechanics - [t]ghost,1,1.4588635560081542,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002436,sample_00812,2 (Wasn't There) - Isle of Pine,1,1.662165421873606,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002437,sample_00812,2 (Wasn't There) - Isle of Pine,1,1.6013271098000834,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002438,sample_00812,2 (Wasn't There) - Isle of Pine,1,2.425662873356346,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002439,sample_00813,The girl just faded - Los Llamarada,1,0.7227090193434481,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002440,sample_00813,The girl just faded - Los Llamarada,1,0.8112762922285583,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002441,sample_00813,The girl just faded - Los Llamarada,1,0.8230860768644048,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002457,sample_00819,В Наших Сердцах - Чокнутый Пропеллер,1,1.3554082741635824,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002458,sample_00819,В Наших Сердцах - Чокнутый Пропеллер,1,1.3467595986735539,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002459,sample_00819,В Наших Сердцах - Чокнутый Пропеллер,1,1.3760449080750228,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002460,sample_00820,Lights Up - Pipe Choir,1,2.319715862337393,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002461,sample_00820,Lights Up - Pipe Choir,1,1.637302274623835,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002462,sample_00820,Lights Up - Pipe Choir,1,2.406409693436034,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002466,sample_00822,Beyond Luxury - Mors Ontologica,1,2.3206558467798994,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002467,sample_00822,Beyond Luxury - Mors Ontologica,1,1.6911207303560072,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002468,sample_00822,Beyond Luxury - Mors Ontologica,1,2.5985868726736694,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002529,sample_00843,Fear - Los Fancy Free,1,1.9797177467438507,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002530,sample_00843,Fear - Los Fancy Free,1,2.0640872299680977,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002531,sample_00843,Fear - Los Fancy Free,1,1.8680207558033557,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002622,sample_00874,Redlight - Room For A Ghost,1,0.9912886855566081,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002623,sample_00874,Redlight - Room For A Ghost,1,0.9850284730973888,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002624,sample_00874,Redlight - Room For A Ghost,1,1.604291116846357,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002625,sample_00875,Shipwrecked Crew - Pete Prodoehl,1,1.7382270281351617,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002626,sample_00875,Shipwrecked Crew - Pete Prodoehl,1,1.4298142089109178,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002627,sample_00875,Shipwrecked Crew - Pete Prodoehl,1,1.256906646737317,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002640,sample_00880,Morning Bell - Nihilore,1,1.360743814698234,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002641,sample_00880,Morning Bell - Nihilore,1,1.2759561523649616,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002642,sample_00880,Morning Bell - Nihilore,1,1.4908800825391597,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002694,sample_00898,CopperNickle - UncleBibby,1,0.6565258095572477,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002695,sample_00898,CopperNickle - UncleBibby,1,0.8320568728180193,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002696,sample_00898,CopperNickle - UncleBibby,1,1.358296070294129,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002697,sample_00899,CopperNickle - UncleBibby,1,0.3950613723526015,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_002698,sample_00899,CopperNickle - UncleBibby,1,0.9234235248491738,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002699,sample_00899,CopperNickle - UncleBibby,1,0.9262796166477869,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002766,sample_00922,mystery team 2090 - Jesse Futerman,1,1.466981931418373,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002767,sample_00922,mystery team 2090 - Jesse Futerman,1,0.5337922367630294,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002768,sample_00922,mystery team 2090 - Jesse Futerman,1,1.3421207025820605,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002769,sample_00923,mystery team 2090 - Jesse Futerman,1,0.807387856635333,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002770,sample_00923,mystery team 2090 - Jesse Futerman,1,1.0323232658887505,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002771,sample_00923,mystery team 2090 - Jesse Futerman,1,1.1974986770277627,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002772,sample_00924,Night Drive - Decktonic,1,2.0470651535800517,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002773,sample_00924,Night Drive - Decktonic,1,0.4926529549337727,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_002774,sample_00924,Night Drive - Decktonic,1,2.1398467302429474,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002775,sample_00925,Night Drive - Decktonic,1,1.309787074919917,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002776,sample_00925,Night Drive - Decktonic,1,0.8904663267470034,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002777,sample_00925,Night Drive - Decktonic,1,2.78744787293748,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002790,sample_00930,Nuo Maisemat - Paavoharju,1,0.8737058742367293,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002791,sample_00930,Nuo Maisemat - Paavoharju,1,1.832688798868129,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002792,sample_00930,Nuo Maisemat - Paavoharju,1,1.3604631386920172,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002793,sample_00931,Nuo Maisemat - Paavoharju,1,1.4978736211173551,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002794,sample_00931,Nuo Maisemat - Paavoharju,1,1.4412564673004935,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002795,sample_00931,Nuo Maisemat - Paavoharju,1,1.784627040270466,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002874,sample_00958,SD (Ill Mix) - H-LR,1,0.9955820952487245,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002875,sample_00958,SD (Ill Mix) - H-LR,1,0.6882986052139013,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002876,sample_00958,SD (Ill Mix) - H-LR,1,2.1974567801442415,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002877,sample_00959,SD (Ill Mix) - H-LR,1,1.3426690605006741,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002878,sample_00959,SD (Ill Mix) - H-LR,1,1.0413694580005641,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002879,sample_00959,SD (Ill Mix) - H-LR,1,1.2790451905657165,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002982,sample_00994,Evil Cannot Create - Caleb Lemond,1,1.2498732071688536,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002983,sample_00994,Evil Cannot Create - Caleb Lemond,1,0.9798981214441698,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002984,sample_00994,Evil Cannot Create - Caleb Lemond,1,1.2352898462134574,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002985,sample_00995,Evil Cannot Create - Caleb Lemond,1,1.862097052659547,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002986,sample_00995,Evil Cannot Create - Caleb Lemond,1,1.4252961858516613,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_002987,sample_00995,Evil Cannot Create - Caleb Lemond,1,1.7851039070205998,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003090,sample_01030,New Life (take 1) - Bird Names,1,1.0978139215968121,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003091,sample_01030,New Life (take 1) - Bird Names,1,0.4935225066634278,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003092,sample_01030,New Life (take 1) - Bird Names,1,1.7241259086598917,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003093,sample_01031,New Life (take 1) - Bird Names,1,0.4713976432738093,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003094,sample_01031,New Life (take 1) - Bird Names,1,0.5825703549075413,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003095,sample_01031,New Life (take 1) - Bird Names,1,1.9382614825934366,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003096,sample_01032,Norweigian Wood II - Bird Names,1,0.4122425376319747,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003097,sample_01032,Norweigian Wood II - Bird Names,1,0.770328499981654,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003098,sample_01032,Norweigian Wood II - Bird Names,1,1.6729811238648955,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003099,sample_01033,Norweigian Wood II - Bird Names,1,1.6082735394475887,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003100,sample_01033,Norweigian Wood II - Bird Names,1,1.0521374904232146,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003101,sample_01033,Norweigian Wood II - Bird Names,1,2.2737865221307376,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003120,sample_01040,Roller Star - Monroeville Music Center,1,1.3725799308925533,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003121,sample_01040,Roller Star - Monroeville Music Center,1,0.7855634332939065,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003122,sample_01040,Roller Star - Monroeville Music Center,1,1.9031511191587538,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003123,sample_01041,Roller Star - Monroeville Music Center,1,2.095187937351481,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003124,sample_01041,Roller Star - Monroeville Music Center,1,1.6961564861712033,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003125,sample_01041,Roller Star - Monroeville Music Center,1,1.5823792085354762,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003126,sample_01042,"Roundtrip - Oh Yeah, the Future",1,1.86224318019452,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003127,sample_01042,"Roundtrip - Oh Yeah, the Future",1,0.8560270080829523,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003128,sample_01042,"Roundtrip - Oh Yeah, the Future",1,2.4910631782795174,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003129,sample_01043,"Roundtrip - Oh Yeah, the Future",1,0.5525303142118517,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003130,sample_01043,"Roundtrip - Oh Yeah, the Future",1,1.01366730038425,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003131,sample_01043,"Roundtrip - Oh Yeah, the Future",1,1.6219294261100696,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003144,sample_01048,Soleares&beats - Malaventura,1,1.9089164230764146,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003145,sample_01048,Soleares&beats - Malaventura,1,0.8328201223111699,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003146,sample_01048,Soleares&beats - Malaventura,1,1.3506126896966388,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003147,sample_01049,Soleares&beats - Malaventura,1,0.5200537279427407,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003148,sample_01049,Soleares&beats - Malaventura,1,0.958188296164582,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003149,sample_01049,Soleares&beats - Malaventura,1,0.7104606620399759,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003162,sample_01054,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.33687443312485327,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003163,sample_01054,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,1.0750180451699964,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003164,sample_01054,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.845091048474847,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003165,sample_01055,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,1.4422876650701717,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003166,sample_01055,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.9879231179037931,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003167,sample_01055,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,1.3380379085918288,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003204,sample_01068,Time Is Love - Silence is full of birds,1,1.884969693335135,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003205,sample_01068,Time Is Love - Silence is full of birds,1,0.889015879846639,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003206,sample_01068,Time Is Love - Silence is full of birds,1,1.734061992732368,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003207,sample_01069,Time Is Love - Silence is full of birds,1,1.6942791078291326,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003208,sample_01069,Time Is Love - Silence is full of birds,1,0.6506339592150687,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003209,sample_01069,Time Is Love - Silence is full of birds,1,2.7365507197240024,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003246,sample_01082,2 (Wasn't There) - Isle of Pine,1,1.4002708285628287,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003247,sample_01082,2 (Wasn't There) - Isle of Pine,1,0.05294942393366764,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003248,sample_01082,2 (Wasn't There) - Isle of Pine,1,1.1824190650442397,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003249,sample_01083,2 (Wasn't There) - Isle of Pine,1,1.2884244683152326,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003250,sample_01083,2 (Wasn't There) - Isle of Pine,1,-0.026332573535773562,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003251,sample_01083,2 (Wasn't There) - Isle of Pine,1,2.3047056704835533,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003276,sample_01092,Empty Pockets - Pete Prodoehl,1,1.4663458848422648,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003277,sample_01092,Empty Pockets - Pete Prodoehl,1,0.0758078661952597,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003278,sample_01092,Empty Pockets - Pete Prodoehl,1,1.4891961237677525,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003279,sample_01093,Empty Pockets - Pete Prodoehl,1,1.4231116741464374,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003280,sample_01093,Empty Pockets - Pete Prodoehl,1,0.6440524943148161,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003281,sample_01093,Empty Pockets - Pete Prodoehl,1,1.9552305938293668,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003294,sample_01098,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.861148714065386,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003295,sample_01098,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.7635704285817342,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003296,sample_01098,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,1.447519218206319,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003297,sample_01099,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,1.0304806072077919,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003298,sample_01099,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.5523425051743086,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003299,sample_01099,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,1.3510944807043606,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003312,sample_01104,I Fell - Mod Fun,1,1.2021873866765016,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003313,sample_01104,I Fell - Mod Fun,1,0.8363781005950671,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003314,sample_01104,I Fell - Mod Fun,1,2.576368343830549,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003315,sample_01105,I Fell - Mod Fun,1,1.5243171960270734,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003316,sample_01105,I Fell - Mod Fun,1,0.3959571501545249,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003317,sample_01105,I Fell - Mod Fun,1,1.8983685253713902,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003360,sample_01120,March of the GPA Mechanics - [t]ghost,1,0.37847014854758165,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003361,sample_01120,March of the GPA Mechanics - [t]ghost,1,0.07292045191923602,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003362,sample_01120,March of the GPA Mechanics - [t]ghost,1,2.277626151101395,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003363,sample_01121,March of the GPA Mechanics - [t]ghost,1,1.0805970821607191,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003364,sample_01121,March of the GPA Mechanics - [t]ghost,1,0.39518363879400953,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003365,sample_01121,March of the GPA Mechanics - [t]ghost,1,0.7954761731327344,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003420,sample_01140,Scramby Eggs - Andy G. Cohen,1,0.022145168482105126,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003421,sample_01140,Scramby Eggs - Andy G. Cohen,1,0.5796108237274271,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003422,sample_01140,Scramby Eggs - Andy G. Cohen,1,1.77676775933958,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003423,sample_01141,Scramby Eggs - Andy G. Cohen,1,0.5018735840735435,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003424,sample_01141,Scramby Eggs - Andy G. Cohen,1,-0.2741606489941554,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003425,sample_01141,Scramby Eggs - Andy G. Cohen,1,2.469625140555963,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003474,sample_01158,The girl just faded - Los Llamarada,1,0.7915962243616821,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003475,sample_01158,The girl just faded - Los Llamarada,1,0.9509191969124129,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003476,sample_01158,The girl just faded - Los Llamarada,1,1.5027567931570418,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003477,sample_01159,The girl just faded - Los Llamarada,1,0.9966343379092004,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003478,sample_01159,The girl just faded - Los Llamarada,1,0.5933671734230476,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003479,sample_01159,The girl just faded - Los Llamarada,1,1.5104583812781078,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003492,sample_01164,Voxel - Andy G. Cohen,1,0.40381596294203737,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003493,sample_01164,Voxel - Andy G. Cohen,1,0.17005400093162076,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003494,sample_01164,Voxel - Andy G. Cohen,1,-0.530274098393803,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003495,sample_01165,Voxel - Andy G. Cohen,1,0.2067666794124589,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003496,sample_01165,Voxel - Andy G. Cohen,1,0.9811962688217333,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003497,sample_01165,Voxel - Andy G. Cohen,1,0.5898493340115848,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003516,sample_01172,Windows of the Skull - Sarin,1,1.4883880673164676,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003517,sample_01172,Windows of the Skull - Sarin,1,0.8025610675035793,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003518,sample_01172,Windows of the Skull - Sarin,1,2.4564610414074886,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003519,sample_01173,Windows of the Skull - Sarin,1,1.780370920528411,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003520,sample_01173,Windows of the Skull - Sarin,1,0.7292758914294996,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003521,sample_01173,Windows of the Skull - Sarin,1,2.410085015356252,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003534,sample_01178,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,1.6698712047602267,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003535,sample_01178,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.1504566989997817,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003536,sample_01178,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,1.2256631248698662,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003537,sample_01179,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.4783442393981934,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003538,sample_01179,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.08593306170302306,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003539,sample_01179,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,1.0323209184775046,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003597,sample_01199,CopperNickle - UncleBibby,1,0.041856930473441634,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003598,sample_01199,CopperNickle - UncleBibby,1,1.332663469921195,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003599,sample_01199,CopperNickle - UncleBibby,1,2.402351184438534,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003606,sample_01202,Daylight Savings - My brother Daniel,1,0.20043349204584626,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_003607,sample_01202,Daylight Savings - My brother Daniel,1,1.2176561879018535,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003608,sample_01202,Daylight Savings - My brother Daniel,1,1.9028944355089215,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003633,sample_01211,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,1.4234435719102216,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003634,sample_01211,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,1.1079469084491962,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_003635,sample_01211,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,1.5893947030070164,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
